@relation 'final_electricity_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Remove-V-R1,23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute connected_load_kw numeric
@attribute units numeric

@data
0.607658,7444.69
0.447373,4814
0.576313,3385.65
0.413001,4512.57
0.30472,5230.56
0.930543,7792.3
0.112734,1986.29
0.431879,4893.97
0.416385,5024.75
0.451291,4457.61
0.599466,7576.5
0.379341,4541.12
0.440249,4777.27
0.422796,5163.76
0.406768,4990.77
0.758148,6502.99
0.1065,2180.86
0.566696,5483.74
0.441852,3142.49
0.428317,4419.98
0.350312,3432.75
0.265361,3163.22
0.435263,4792.49
0.266429,1802.77
0.431523,4620.73
0.426892,4379.79
0.765984,8692.14
0.454675,5732.45
0.430276,4619.8
0.330365,3749.62
0.414604,4835.05
0.389671,3683.79
0.437578,4355.38
0.613179,5161.83
0.448442,4780.12
0.502939,3425.22
0.435441,4914.78
0.382725,3766.43
0.416919,4308.51
0.589136,6707
0.415316,4771.18
0.432947,4514.53
0.453963,3169.15
0.442921,4324.53
0.449332,4813.18
0.430632,5034.61
0.568655,4835.78
0.437578,2515.43
0.443811,5144.01
0.692253,4130.76
0.19626,3466.28
0.239893,1478.94
0.112556,2382.55
0.398753,4452.83
0.425467,4346.27
0.436153,3249.34
0.557257,7514.98
0.514337,6206.76
0.432413,4520.71
0.648976,4243.5
0.587711,4773.49
0.585752,6046.15
0.676224,5928.67
0.433838,3213.96
0.252538,2218.9
0.430276,6513.4
0.439537,4760.34
0.115583,1716.94
0.361354,4668.18
0.429564,4624.56
0.434016,4395.41
0.629386,4939.93
0.455744,4421.23
0.566162,4704.72
0.809973,7367.54
0.461621,3634.78
0.424755,4451.08
0.420659,4825.96
0.157257,2414.29
0.455922,4484.04
0.370971,4010.27
0.607302,6389.48
0.460374,3429.17
0.427961,5021.36
0.316118,2802.9
0.453785,4595.52
0.233838,3295.73
0.429742,4555.52
0.452894,4412.9
0.407124,4431.17
0.420659,4632.08
0.39626,4687.2
0.437578,4386.41
0.300801,3197.01
0.210864,3550.85
0.421193,4678.43
0.434372,4698.8
0.593589,4751.21
0.427961,4388.09
0.282814,2107.15
0.28691,3302.56
0.639715,4398.59
0.416741,4675.14
0.461264,3357.09
0.146215,2631.22
0.419947,4571.55
0.439003,4518.62
0.433482,4509.26
0.437578,4412.84
0.4187,5022.48
0.405521,4468.3
0.400178,4924.21
0.424221,4538.65
0.312556,5265.67
0.476759,2370.73
0.915405,7257.78
0.431167,4323.49
0.435619,4569
0.419056,4240.32
0.285485,1434.37
0.456456,4830.14
0.710062,4514.1
0.460908,4575.02
0.414604,4521.15
0.607124,6853.99
0.425646,4666.36
0.134996,1964.43
0.498486,6728.13
0.211042,2221.94
0.42244,4805.56
0.44488,4576.12
0.116474,1964.89
0.447195,4810.38
0.443811,4509.13
0.433838,4304.63
0.411754,4216.57
0.440962,4719.79
0.432413,5247.42
0.52146,4696.31
0.454497,4461.24
0.266785,4784.08
0.425824,4693.93
0.592342,8324.81
0.695102,5329.35
0.439715,4640.1
0.499199,5542.27
0.107747,1155.65
0.284951,3902.83
0.620837,3465.54
0.651469,5265.53
0.084951,867.25
0.366162,3797.02
0.510419,5203.12
0.379875,6816.69
0.45236,5152.7
0.415138,6584.22
0.425824,4763.29
0.444167,4553.04
0.411042,4528.17
0.36919,5012.52
0.449154,4774.86
0.213891,1869.95
0.448085,4264.23
0.42333,3793.84
0.658415,4551.94
0.165806,2305.63
0.435797,3067.96
0.829207,6423.01
0.457881,4812.85
0.424933,4802.51
0.454319,5092.13
0.338023,3890.81
0.725378,9032.5
0.882636,10369.71
0.422618,4201.98
0.416563,4300.24
0.41122,4459.83
0.68602,5763.01
0.56634,6571.07
0.44488,4866.55
0.451469,4796.59
0.494746,2473.58
0.857346,6725.42
0.427427,4596.82
0.629564,6066.27
0.279786,3037.57
0.505254,3773.02
0.529118,3000.96
0.41122,4633.06
0.251469,3139.61
0.447017,5038.7
0.409439,4767.84
0.413891,4391.07
0.416741,4571.33
0.06358,1591.92
0.246305,4253.35
0.417453,4471.16
0.390027,3450.79
0.553339,4383.23
0.45984,4424.41
0.427427,5136.61
0.445414,4673.64
0.40089,4593.24
0.456278,6581.83
0.412645,4691.9
0.446483,4318.65
0.432769,4484.9
0.117008,2972.29
0.685663,6469.24
0.666251,6418.23
0.441318,4294
0.443989,4788.54
0.699377,5902.52
0.487801,3339.96
0.459127,4480.96
0.41496,4390.93
0.653606,5442.2
0.605165,4170.87
0.439359,4785.43
0.432235,4352.88
0.55049,4395.58
0.523598,5822.2
0.302939,1544.21
0.522173,5546.37
0.17008,1298.32
0.556011,5784.71
0.444346,4528.1
0.575957,4007.9
0.449688,3329.44
0.434016,4969.23
0.450757,5183.19
0.462511,4467.69
0.453963,4897.85
0.341585,3664.21
0.408014,4503.23
0.407124,2429.21
0.423508,4843.59
0.415138,4387.56
0.420659,4382.37
0.182369,3376.11
0.453428,5102.68
0.2561,1945.53
0.430632,5716.04
0.440071,4526.4
0.255565,2297.56
0.429564,4615.09
0.439181,4642.75
0.459662,4373.56
0.315227,1786.56
0.425111,4343.57
0.237934,1985.89
0.798397,6765.69
0.441496,4675.14
0.591986,5237.72
0.443277,4804.73
0.309884,4752.04
0.674087,8000.27
0.425646,4850.3
0.452182,5236.93
0.422084,4520.94
0.488691,3190.88
0.34675,2864.19
0.434372,4644.57
0.443277,4868.99
0.428495,4315.47
0.423687,5395.04
0.434907,5277.04
0.440427,4417.91
0.701514,9367.21
0.339448,3139.06
0.42333,5152.53
0.202315,4480.91
0.43455,4443.96
0.439003,4284.49
0.464648,5278.46
0.562422,5811.82
0.349243,2648.47
0.443811,4319.97
0.424755,6030.65
0.435797,4518.54
0.601425,5394.59
0.447551,5045.45
0.527337,7045.74
0.52805,4973.18
0.584862,6272.94
0.446483,4295.66
0.626714,5790.52
0.444346,4809.98
0.50098,3724.88
0.146215,3928.92
0.291897,3320.51
0.405521,4517.96
0.491719,4658.19
0.537489,3989.62
0.364203,3994.71
0.440071,4984.6
0.384506,5541.13
0.576848,4224.91
0.42244,4547.42
0.537489,5402.99
0.428139,4546.25
0.669457,5465.19
0.435619,4335.56
0.392698,3628.78
0.431879,4647.85
0.556545,2546.28
0.446126,4645.66
0.770258,8739.12
0.567765,5305.15
0.40748,4487.54
0.286732,2177.46
0.366874,4330.55
0.608192,6541.67
0.222796,4296.45
0.424755,4942.3
0.527516,4482.04
0.536776,3595.81
0.436687,4766.92
0.569012,5111
0.472306,4600.17
0.225467,2924.03
0.224221,2428.95
0.420659,4994.75
0.519501,4356.73
0.444167,7702.09
0.434016,4840.3
0.442386,4794.9
0.434907,4685.24
0.832947,7571.13
0.562778,4662.02
0.125557,1366.83
0.418166,4945.46
0.461799,4969.85
0.447017,5132.19
0.657881,6240.55
0.438646,4780.86
0.395726,3644.8
0.380588,4082.31
0.429742,4714.72
0.414248,4260.01
0.589314,4273.97
0.408192,4868.56
0.426714,4758.52
0.439003,4903.45
0.447729,4855.48
0.46447,4909.77
0.429742,4500.71
0.467498,4139.8
0.431523,4363.4
0.600356,5316.21
0.456812,4765.44
0.580944,5750.42
0.424221,4697.34
0.419412,4249.4
0.444346,4642.35
0.453606,4201.58
0.558504,6506.18
0.431523,5191.83
0.08976,1609.61
0.320036,1689.55
0.423687,4729.21
0.681389,9393.9
0.430988,4134.37
0.438646,4676.5
0.419947,4244.72
0.417988,4675.42
0.40285,3806.27
0.42333,4583.25
0.649688,4095.03
0.371683,5028.45
0.442921,4317.16
0.43366,4796.02
0.452894,4236.67
0.77756,8189.69
0.428673,4346.25
0.434016,4739.94
0.226358,4952.11
0.447729,4914
0.447195,5373.19
0.407836,4784.41
0.389849,4563.67
0.430454,4650.36
0.423687,4341.35
0.107391,3897.6
0.578094,5634.3
0.32894,2993.35
0.570971,3229.95
0.683526,5582.84
0.435619,4849.16
0.416207,4773.53
0.398219,4516.54
0.44577,4609.63
0.44488,4560.35
0.112199,1354.71
0.434907,5612.99
0.4187,4398.99
0.344256,4038.05
0.418166,4382.95
0.274622,4027.07
0.468744,4534.07
0.439893,4905.46
0.256812,2926.25
0.405521,4740.96
0.53268,3113.15
0.543722,3887.45
0.435085,4992.57
0.43081,4643.07
0.48317,7979.54
0.405699,5032.76
0.421193,5030.84
0.407302,4617.13
0.441852,4644.43
0.42618,4383.87
0.358326,2681.58
0.441318,4412.48
0.414248,4536.1
0.36171,4451.04
0.461443,5787.83
0.532324,7834.97
0.445058,4394.39
0.416385,5799.17
0.441318,4776.78
0.268388,5270.5
0.266607,3739.03
0.430632,4817.39
0.429386,3329.41
0.419768,4845.44
0.326625,2327
0.431701,4459.01
0.418166,4376.97
0.411398,4563.58
0.432947,5155.44
0.432947,4741.14
0.621906,7059.78
0.485307,5417.46
0.428673,4216.25
0.218878,3091.47
0.418878,4480.55
0.70187,4446.13
0.263758,2879.59
0.413713,4391.18
0.41959,4828.61
0.824043,5968.28
0.472663,4782.45
0.439537,5119.95
0.448798,4526.94
0.423508,4626.5
0.436687,4721.68
0.262689,4621.21
0.694212,7642.33
0.724132,8535.95
0.416028,4763.29
0.313268,3717.33
0.440249,4522.04
0.647195,5946.48
0.505432,5715.78
0.438112,4694.43
0.4561,4791.72
0.216563,2396.26
0.441852,4710.44
0.157792,2695.57
0.741763,9878.21
0.287088,1668.08
0.446126,4560.14
0.445948,4604.43
0.423508,4590.71
0.400178,4858.03
0.439537,4358.9
0.436153,5254.09
0.325378,2591.24
0.442208,4791.92
0.248264,2255.15
0.68976,4955.38
0.188602,3421.16
0.450757,4418.58
0.622796,8597.53
0.469635,5661.9
0.554052,4486.07
0.437578,4205.08
0.440427,4439.23
0.406946,4790.13
0.498486,6981.2
0.314871,4311.31
0.496705,3143.71
0.445236,5153.18
0.132502,1913.49
0.420303,5092.55
0.41585,4844.37
0.428139,4894.7
0.436153,4766.69
0.288513,3882.07
0.457703,4883.94
0.765093,7989.81
0.32805,4489.6
0.588602,3365.84
0.432235,4368.44
0.44114,4399.23
0.28228,3040.27
0.439537,4412.7
0.423152,4546.54
0.470703,2755.32
0.271416,1905.51
0.380766,5701.95
0.410864,4366
0.435797,4590.68
0.430632,4601.3
0.44488,4825.04
0.423508,4494.36
0.434194,4821.91
0.430454,4648.89
0.437578,4673.3
0.496883,5575.47
0.446483,4860.24
0.308103,2176.47
0.405877,4818.46
0.533571,6235.18
0.508994,5190.92
0.345859,4724.62
0.444524,5038.6
0.579519,6181.69
0.661621,8086.5
0.439537,4734.24
0.336598,2100.92
0.224043,2085.9
0.747284,8069.82
0.430632,4473.31
0.531077,4228.57
0.440606,4916.48
0.445236,5017.1
0.536598,3051.26
0.547996,7424.38
0.597685,6154.44
0.453963,4345.47
0.788424,4109.4
0.160997,1774.51
0.429207,4738.84
0.583972,5591.57
0.456278,4769.11
0.444702,4867.71
0.42618,4841.26
0.443989,4463.59
0.427248,4664.45
0.419768,4868.68
0.430454,4182.41
0.442208,4501.55
0.337845,5184.77
0.417809,4366.16
0.598575,5030.7
0.437222,4274.87
0.513446,3666.67
0.402493,4191.22
0.420659,4248.14
0.533571,3454.63
0.454497,4514.39
0.437222,4520.71
0.45325,5052.6
0.41496,4576.03
0.274978,2677.25
0.211932,2207.23
0.430276,4362.94
0.918255,7200.51
0.423687,4388.94
0.434372,5017.37
0.434907,4532.4
0.453428,4475.73
0.660018,9242.12
0.390561,4836.18
0.452716,4927.99
0.478718,5205.87
0.40374,4216.95
0.465895,4967.08
0.502939,3002.23
0.247551,1800.55
0.190561,2739.06
0.448798,4852.63
0.682814,6516.61
0.434372,4705.74
0.435975,5113.31
0.40463,4546.74
0.454853,4610.76
0.330899,2470.4
0.320926,3564.45
0.425111,4519.72
0.426536,4442.02
0.430988,4512.78
0.633304,5788.43
0.377204,4649.83
0.280499,1916.44
0.400534,3213.75
0.461264,5099.43
0.419768,5133.92
0.432769,4757.22
0.437934,4846.63
0.235619,3375.52
0.434016,4914.25
0.439715,4900.89
0.441852,4995.73
0.809261,9844.35
0.420125,4491
0.452538,4677.38
0.445592,3099.83
0.432057,4357.73
0.437044,4669.18
0.516652,5066.92
0.515049,2521.56
0.308281,5049.1
0.632057,8364.42
0.209261,2642.97
0.505788,5458.42
0.427961,4669.29
0.439893,6567.67
0.207658,2031.34
0.129118,1408.86
0.573108,3514.05
0.436509,4997.55
0.435085,4276.72
0.398041,3552.24
0.4374,4731.17
0.311487,4109.96
0.550668,3533.58
0.355833,3430.66
0.490116,4300.79
0.474443,3353.84
0.427427,4747.24
0.604096,5915.47
0.101336,2940.4
0.813001,10922.6
0.43455,4572.8
0.640962,6117.58
0.4187,4989.17
0.130543,2122.68
0.550846,4739
0.432235,4902.98
0.417809,4740.02
0.618522,4786.94
0.443811,4796.71
0.138023,1762.05
0.430454,4429.31
0.449688,4876.2
0.440249,4483.83
0.404809,4931.45
0.423865,4635.02
0.422618,4202.6
0.19252,1317.62
0.431701,4850.35
0.435263,4853.71
0.243633,3090.67
0.398575,4656.91
0.242386,3364.35
0.439537,4372.87
0.307213,3809.82
0.44203,4778.86
0.41211,4427.79
0.07569,2251.66
0.267498,3169.97
0.371683,3209.19
0.446305,2601.07
0.426358,4382.26
0.417097,4440.66
0.440784,4518.73
0.305254,3942.3
0.428495,4320.51
0.048798,1080.44
0.18415,1540.75
0.447017,4944.84
0.43081,4749.25
0.455744,4677.6
0.734639,9232.29
0.496705,5680.83
0.696883,5337.61
0.447017,4571.41
0.450579,4395.64
0.687979,6231.91
0.380232,6223.84
0.113624,824.25
0.515761,6222.85
0.412645,4852.07
0.44951,4684.06
0.705788,4645.04
0.439537,4753.41
0.417988,4398.2
0.679786,5699.86
0.444524,4865.4
0.443455,4344.12
0.277649,2667.54
0.442743,4872.01
0.81959,8518.32
0.445236,4603.38
0.039715,817.23
0.431167,4651.97
0.472128,5379.45
0.375245,2330.21
0.427427,5198.54
0.120748,2858.04
0.629564,3406.29
0.204274,1252.52
0.506679,6469.86
0.567587,3827.04
0.431523,7697.76
0.606768,6484.06
0.433838,4269.45
0.537311,4500.27
0.431879,3495.98
0.402493,5511.83
0.361175,2399.43
0.434016,4719.08
0.428851,4924.69
0.432591,4916.33
0.434016,3527.27
0.4374,4955.66
0.376313,2663.19
0.444702,4589.1
0.423865,4723.24
0.424221,4238.1
0.432591,4326.75
0.251825,2589.77
0.71398,6231.46
0.338201,3795.81
0.24488,1732.1
0.452538,4625.85
0.720748,4543.1
0.468032,4941.78
0.444346,4741.49
0.413891,4683.15
0.634728,6505.72
0.60089,4821.18
0.447195,4668.73
0.43081,4895.85
0.315049,3831.49
0.426536,2643.62
0.54675,5331.9
0.446126,4926.65
0.796972,8865.99
0.424399,5042.97
0.774533,5434.7
0.448085,4818.1
0.424399,4783.93
0.457168,4391.18
0.427248,5069.62
0.391986,6841.19
0.437934,1883.33
0.424755,2921.56
0.43081,4757.99
0.634194,5357.03
0.289225,3813.02
0.624221,7487.77
0.530721,4286.26
0.4187,4197.47
0.426714,4756.45
0.450045,4327.71
0.439003,4321.71
0.379519,3142.91
0.434194,4462.44
0.428139,4470.62
0.464114,3478.46
0.712199,7053.88
0.491184,5008.24
0.714871,6684.68
0.327516,2046.94
0.480677,3085.25
0.427961,4993.94
0.208014,2414.49
0.352093,5521.5
0.46073,4582.83
0.417275,3788.95
0.446661,4534.08
0.433126,4900.92
0.420303,4520.91
0.718433,5823.55
0.585931,6843.14
0.361175,2745.72
0.443099,4462.65
0.218166,2474.39
0.574711,5040.87
0.485485,3275.3
0.442386,4827.2
0.375957,4884.4
0.424399,4730.64
0.708281,8304.79
0.426358,4610.35
0.429742,4894.75
0.24951,4479.17
0.438112,4126.56
0.56634,5412.41
0.44114,5021.27
0.426358,4541.66
0.15512,1388.64
0.502226,4520.77
0.572395,5485.63
0.122885,854.41
0.436153,4694.85
0.287622,3598.22
0.365093,1991.57
0.424221,5047.54
0.682458,8908.68
0.407658,3767.78
0.410151,4968.3
0.264114,2382.87
0.733571,9650.1
0.525735,4136.82
0.704185,4894.85
0.407302,4563.06
0.724488,7052.5
0.195726,2202.12
0.410329,4876.93
0.384684,3758.68
0.424399,4455.75
0.424577,4179.79
0.37756,2417.14
0.605877,5838.49
0.47195,7550.17
0.432769,2943.33
0.268566,3630.74
0.42992,4509.34
0.44862,3640.31
0.209083,2678.66
0.427961,4812.41
0.408727,4118.59
0.289225,2107.26
0.268923,4694.64
0.41959,4844.29
0.445058,4411.76
0.435975,4298.11
0.453606,4346.15
0.455565,4151.59
0.397329,2135.04
0.269457,3242.62
0.667142,5547.72
0.421728,4751.41
0.426358,4436.23
0.446839,4715.32
0.455209,5230.02
0.377026,2216.58
0.447551,5260.31
0.417631,4979.46
0.520214,5487.8
0.341229,2485.74
0.509172,3117.01
0.444167,3448.43
0.433838,4601.41
0.440427,4625.47
0.157614,2895.96
0.434194,4573.09
0.429386,4787.47
0.393945,5425.53
0.447017,4795.19
0.432591,4663.06
0.229564,4021.94
0.581122,6739.76
0.436866,4722.02
0.450401,4455.2
0.425824,4675.4
0.335174,4716.19
0.448798,5003.16
0.453428,5231.35
0.513446,3360.29
0.418878,4730.01
0.425289,4596.11
0.425289,4296.99
0.439003,4857.13
0.436509,4562.6
0.425824,4460.74
0.446839,3116.69
0.394835,3638.79
0.431879,4768.29
0.424933,4501.95
0.204809,2361.66
0.411042,4699.79
0.435441,4283.08
0.431345,4537.83
0.312912,1707.83
0.443455,5071.25
0.439359,4317.96
0.250935,3330.87
0.426002,4681.82
0.443455,4767.15
0.434728,4518.13
0.308994,2201.73
0.461086,3897.91
0.239181,2469.79
0.40374,3146.08
0.446126,4373.56
0.231345,2996.86
0.444702,4707.29
0.443989,4550.86
0.660908,4883.45
0.327516,2365.69
0.462867,3321.25
0.294924,2378.45
0.650401,4388.57
0.224221,5237.55
0.394123,3252.71
0.421015,5144.96
0.451469,4844.86
0.495102,4044.14
0.430988,4670.35
0.608727,4011.08
0.450935,4450.73
0.439715,4931.81
0.562066,4996.47
0.426714,4511.52
0.421371,4688.57
0.434016,4841.51
0.443277,4281.96
0.311665,4359.59
0.450401,4536.79
0.434194,4479.13
0.434907,4680.83
0.614782,4246.67
0.157614,1571.11
0.434907,4839.66
0.446305,4445.53
0.112912,1767.32
0.435797,4510.78
0.720748,7316.69
0.419947,4903.49
0.414604,4335.15
0.469101,4587.83
0.366874,3253.53
0.573998,5006.86
0.370971,2812.61
0.417631,4352.28
0.418344,4217.08
0.416385,4124.65
0.427961,4881.28
0.583081,6393.19
0.412645,4456.33
0.356723,3202.6
0.368833,4853.88
0.516296,5381.72
0.650579,6371.5
0.2374,2106.06
0.466607,4704.64
0.568655,5331.71
0.402671,4527.7
0.594657,3473.85
0.342832,5080.7
0.362778,2974.8
0.392342,3574.04
0.466963,3225.06
0.447373,3494.27
0.485663,7074.73
0.349955,2264.35
0.347818,5457.08
0.509172,5135.99
0.450223,5119.46
0.44577,4915.72
0.333393,3849.16
0.652894,8530.74
0.27569,3235.54
0.476046,6881.81
0.041674,491.98
0.443633,4433.96
0.86732,8129.78
0.407124,3437.69
0.310775,4130.12
0.422618,5081.95
0.448442,5075.5
0.316118,3302.87
0.430276,6444.45
0.011042,1213.03
0.582012,6485.29
0.452716,4762.28
0.278183,3329.11
0.39715,4422.55
0.422084,4700.12
0.44862,5145.72
0.440606,4333.23
0.473553,4004.04
0.425646,4720.31
0.430098,5077.46
0.428317,4390.07
0.424577,4659.51
0.302404,4062.05
0.6,4487.09
0.438646,4741.86
0.443277,4406.2
0.497061,5303.31
0.670525,7126.81
0.753695,7730.38
0.436153,4632.01
0.411576,4773.61
0.515761,4894.22
0.043989,1488.75
0.42333,4949.04
0.434728,4947.6
0.713802,6760.26
0.335174,3542.13
0.440962,4478.45
0.166696,2007.34
0.361175,4155.91
0.692075,8324.07
0.714515,7706.02
0.52805,5357.26
0.429742,4494.5
0.738379,9553.33
0.220303,2369.69
0.447017,6403.86
0.440427,4473.79
0.537667,5449.13
0.52894,2468.61
0.302404,4968.37
0.415316,4620.55
0.524844,2493.12
0.154586,2474.38
0.366696,5545.44
0.337311,3106.95
0.508816,7211.46
0.450579,4603.84
0.545147,5810.53
0.407836,3153.72
0.371505,3875.06
0.502939,3185.14
0.411932,4712.84
0.451469,4886.6
0.418878,3876.64
0.320392,2956.05
0.281745,5392.08
0.586999,4228.68
0.456634,2152.48
0.438468,4549.48
0.243455,3192.32
0.36919,3341.73
0.428495,4392.01
0.435263,4641.58
0.429564,4312.98
0.407658,4881.39
0.446305,4866.83
0.435441,4913.29
0.451113,4018.44
0.42707,4736.89
0.426892,4362.94
0.448264,4993.14
0.568477,5661.56
0.456634,3317.72
0.454319,5035.68
0.221371,2824.97
0.461621,5079.19
0.463224,2745.09
0.312378,2818.89
0.118789,952.24
0.534996,4372.49
0.437222,4413.82
0.485663,4577.06
0.544435,4841.39
0.304185,2757.48
0.496349,6149.59
0.417631,4461.05
0.366162,2558.53
0.400356,3961.74
0.43455,4516.86
0.492075,6564.57
0.42707,4779.94
0.440071,4797.77
0.445948,4386.48
0.443099,4236.51
0.220303,2762.1
0.469635,5109.95
0.409973,4549.2
0.362066,1785.17
0.445058,3267.89
0.430276,4237.89
0.432769,4556.68
0.611042,5772.81
0.632769,6218.57
0.205699,4580.66
0.43829,4479.04
0.431879,4593.07
0.465895,4688.89
0.559573,4574.01
0.439537,4887.46
0.409261,4113.84
0.268744,3093.07
0.695637,6243.08
0.392698,7134.33
0.418878,4428.14
0.433126,4451.21
0.339092,4312.88
0.435085,4854.88
0.299555,3601.13
0.320214,1683.2
0.533393,4022.11
0.372573,2946.34
0.452004,4855.63
0.425646,4591.1
0.443989,4544.63
0.453606,4485.67
0.374176,3671.8
0.734817,6478.92
0.695459,7062.77
0.432769,4319.81
0.943366,8612.84
0.012467,519.27
0.590917,5322.25
0.464114,3704.49
0.437756,4238.06
0.429029,4650.75
0.457524,4920.97
0.431167,4740.57
0.492253,6681.31
0.4561,4975.93
0.263045,2686.06
0.417988,4567.33
0.44862,4568.49
0.416741,4386.06
0.434194,4496.14
0.227605,3927.85
0.440962,4668.58
0.40463,5009.08
0.35886,3619.61
0.277649,2422.24
0.440606,4695.73
0.430632,4842.98
0.400712,4193.44
0.45325,4403.12
0.409261,4361.06
0.589849,5498.72
0.224043,1345.49
0.345503,5943.74
0.416385,4785.68
0.465004,3433.85
0.443455,4916.17
0.432057,5042.78
0.444524,4319.25
0.470882,5085.46
0.598219,4293.04
0.574176,4771.56
0.323063,2461.76
0.409083,4578.12
0.851291,7684.62
0.843277,8499.41
0.427961,4729.46
0.424577,4998.92
0.39911,4191.34
0.353695,4235.87
0.412645,4638.73
0.456812,5574.81
0.452182,4658.36
0.08228,1688.07
0.622796,7552.47
0.447729,4330.82
0.579163,6681.11
0.563313,4489.09
0.262867,3924.56
0.430098,4393.73
0.458415,4675.2
0.53179,4123.3
0.418878,5095.62
0.432947,4534.42
0.400712,4771.51
0.446126,4559.36
0.423865,4932.5
0.516118,6088.51
0.40837,4456.63
0.452894,4716.4
0.474087,6065.64
0.289938,1542.3
0.43366,4296.89
0.412823,4511.05
0.442565,4730.89
0.271416,3825.27
0.333037,5188.86
0.415672,4928.49
0.64114,6302.75
0.510597,4340.72
0.414426,4379.55
0.407836,5955.98
0.298486,3715.4
0.400178,4192.56
0.434372,4067.81
0.443099,4405.26
0.380232,4677.34
0.436153,4685.65
0.448442,4598.35
0.418166,4693.77
0.430632,4299.98
0.445236,4675.96
0.42618,7383.36
0.411576,4490.93
0.435263,4802.6
0.750668,8159.32
0.422796,4740.71
0.429386,3606.7
0.433126,4558.66
0.109172,3116.63
0.437934,4511.75
0.353874,5172.05
0.439359,4296.31
0.425289,4285.51
0.461264,5274
0.630098,4280.57
0.443277,4688.89
0.442565,4905.4
0.457703,5003.04
0.432235,2977.25
0.292965,3471.38
0.370971,4821.38
0.412467,4657.32
0.446483,4701.89
0.432591,5013.12
0.465183,4853.13
0.618878,5172.11
0.438112,4223.47
0.442921,3228.53
0.419056,4724.34
0.450935,4346.52
0.424221,4794.48
0.339626,4361.78
0.701692,8898.48
0.456278,4795.85
0.431701,4738.62
0.307925,2870.05
0.138379,4077.54
0.431523,4587.67
0.442208,4755.77
0.446126,4180.85
0.393232,3252.19
0.570971,2874.48
0.30187,3705.57
0.48976,3648.86
0.437222,4632.39
0.448798,4611.38
0.64862,7826.53
0.440606,4457.5
0.408905,4447.39
0.908994,9379.66
0.402137,4466.98
0.545147,5907.73
0.448798,5101.26
0.442565,4346.02
0.461443,5727.9
0.400534,4608.79
0.428851,4540.07
0.431879,4663.89
0.374533,3961.61
0.433482,5668.46
0.440606,4868.42
0.454853,4603.51
0.421371,4726.48
0.536598,4185.2
0.554408,3809.16
0.449154,4576.76
0.426892,4402.66
0.425467,4286.8
0.446305,4948.51
0.440962,4734.99
0.440249,4617.66
0.356901,2602.35
0.448264,5003.35
0.451469,5249.15
0.564915,5208.78
0.475512,3551.95
0.414782,4697.29
0.28228,2286.3
0.370793,2360.67
0.474978,4399.53
0.521638,5338.02
0.414604,4940
0.218166,2129.43
0.523954,4739.79
0.438468,5226.33
0.442743,3890
0.448264,4541.63
0.56919,8166.22
0.135174,1539.1
0.356901,4249.71
0.661443,4263.97
0.806589,5716.82
0.42244,4026.49
0.520392,4965.11
0.265539,2757.77
0.682458,3502.36
0.583437,3663.92
0.463758,3357.83
0.452004,4551.15
0.436866,4387.95
0.413357,4698.81
0.436153,4452.84
0.436331,4662.45
0.204096,2296.59
0.409083,4778.44
0.509172,8159.78
0.525022,5106.44
0.117186,1683.28
0.44862,4325.18
0.464114,3775.32
0.809083,10354.09
0.450401,4579.15
0.425111,4542.82
0.455387,4733.7
0.429207,5175.19
0.729831,5865.01
0.533927,4194.82
0.398219,4550.6
0.431701,4491.96
0.534817,5731.58
0.358148,5623.18
0.111665,1826.83
0.801959,8690.85
0.166162,1383.01
0.432057,4660.07
0.889403,8822.98
0.431345,4395.84
0.350668,4799.32
0.063758,2260.27
0.417988,4326.88
0.439893,4260.6
0.432947,4611.21
0.61496,7620.27
0.327337,2875.49
0.455031,4429.34
0.832057,5076.77
0.44203,4616.57
0.632413,7032.91
0.52805,4285.16
0.447551,4894.99
0.615316,4960.5
0.424933,4455.75
0.43081,4960.24
0.702404,7543.46
0.426536,5961.53
0.27195,2790.82
0.040249,1860.33
0.450935,5003.25
0.746037,4703.69
0.464114,5360.09
0.434907,5019.1
0.170436,2177.09
0.457346,4594.83
0.650401,7074.39
0.43455,5258.33
0.803384,7610.28
0.440249,4889.6
0.048976,3040.41
0.391986,4396.13
0.423865,4904.54
0.564915,4417.52
0.51772,6108.62
0.462867,4767.57
0.424933,4777.9
0.679964,6443.26
0.44488,4808.79
0.403562,4521.14
0.288335,3221.05
0.266429,3590.29
0.398931,3988.38
0.443989,4565.32
0.416385,2707.21
0.431345,4182.16
0.443633,4183.42
0.48228,6556.61
0.442921,4584.28
0.445236,4669.08
0.424933,4318.54
0.464292,4684.26
0.443811,6195.63
0.385574,4094.23
0.861443,6967.3
0.431167,4174.45
0.428495,5047.19
0.460552,4760.15
0.440427,4499.52
0.264826,2502.71
0.425289,4272.56
0.420125,4499.83
0.167409,3960.72
0.417809,4297.14
0.222796,3222.17
0.375423,3045.59
0.272128,3646.6
0.430276,4611.71
0.254675,1528.71
0.408905,4674.88
0.246661,2500.32
0.438468,4726.61
0.43455,4917.14
0.411042,4557.87
0.418166,4913.77
0.254675,2908.27
0.434728,4663.57
0.451291,4277.73
0.648976,4208.79
0.751024,4451.94
0.404987,4505.66
0.419768,4380.78
0.411042,4547.66
0.444167,5146.24
0.428495,4498.85
