@relation final_electricity_dataset-weka.filters.unsupervised.attribute.Remove-R22

@attribute fan numeric
@attribute refrigerator numeric
@attribute airconditioner numeric
@attribute television numeric
@attribute monitor numeric
@attribute monthlyhours numeric
@attribute tariffrate numeric
@attribute forecastwindproduction numeric
@attribute systemloadea numeric
@attribute smpea numeric
@attribute co2intensity numeric
@attribute actualwindproduction numeric
@attribute num_rooms numeric
@attribute num_people numeric
@attribute housearea numeric
@attribute is_ac numeric
@attribute is_tv numeric
@attribute is_flat numeric
@attribute ave_monthly_income numeric
@attribute num_children numeric
@attribute is_urban numeric
@attribute units numeric

@data
16.99,21.91,1.03,7.7,0.99,577.61,7.86,453,4019.26,55.14,490.78,437.63,1.98,5.18,753.13,0,1.04,0,25736.09,1,0.98,3910.49
13.45,21.64,2.06,13.29,1.01,499.21,8.25,953.69,6193.65,151.6,485.85,943.92,1.93,4.75,761.59,0,1,0,25668.75,1,1.02,4834.93
13.7,22.22,2.05,13.26,0.99,526.56,8.11,210.52,4261.65,69.91,499.47,219.3,1.92,4.84,825.82,0,1.04,0,24850.31,0.96,0.98,5089.07
18.34,22.57,1.97,6.18,1,547.72,8.54,453.92,3929.59,57,476.75,442.13,1.97,4.84,783.79,0,1,0,25029.06,1.03,1.01,4996.33
7.3,17.4,0,2.89,0.96,354.88,8.34,423.7,4240.97,55.22,486.39,442.78,2.01,4.77,803.92,0,0.97,0,25388.51,1.02,0.98,1236.98
7.03,17.61,0,8.06,0.97,302.27,8.83,450.4,4120.05,54.52,472.98,441.96,1.97,4.98,763.71,0,0.96,0,24240.98,1,0.96,1242.33
7.61,22.05,2.87,8.72,0.98,459.28,8.51,443.96,4172.48,54.61,468.84,434.32,1.96,5.23,804.8,0,0.99,0,24152.64,1.03,0.96,4438.38
8.75,17.56,3.08,8.29,1.02,319.54,8.65,456.55,4279.77,55.11,485.25,435.01,1.93,5.2,790.87,0,0.98,0,25609.12,0.99,1.05,3034.57
13.09,22.23,0,11.09,11.95,562.37,9.14,463.04,4273.2,57.74,466.41,452.69,2.04,5.01,785.3,0,0.99,0,24528.22,0.99,1.04,3851.55
15.25,22.04,2.04,4.95,12.23,566.51,7.33,427.63,3925.45,57.94,456.87,460.75,2.06,4.91,819.01,0,1.01,0,25670.99,1.05,0.96,5201.5
13.7,21.65,1.99,13.5,0.98,536.23,8.38,451.31,4250.08,53.79,465.81,426.41,0,3.93,852.42,0.95,1,0,26447,1.04,1.03,5072.54
14.03,23.02,1.9,13.48,0.96,503.08,8.14,222.38,4313.29,72.25,459.9,263.31,2.02,5.02,763.06,0,1,0,25044,1.03,1.01,4396.9
14.14,22.71,1.95,12.43,0.98,494.94,8.49,978.49,3188.74,37.93,540.37,825.87,2.08,4.87,770.76,0,0.97,0,24501.72,0.98,1.02,4446.82
22.75,23.12,2.07,3.1,0.99,378.23,7.67,443.71,4053.22,57.87,503.08,456.78,1.99,4.96,790.82,0,0.97,0,23794.64,0.96,1.03,3475.26
14.64,21.55,1.94,12.44,1.04,530.75,8.33,211.3,3050.2,39.5,565.27,287.5,1.96,5.13,776.77,0,1.04,0,25624.56,1,1.03,4386.9
14.63,21.68,1.96,12.36,0.95,539.3,8.63,188.14,5250.3,68.04,471.12,327.07,1.98,4.99,801.56,0,1.04,0,25437.16,1.01,0.98,4433.68
13.5,20.92,1.99,13.61,0.99,512.58,8.61,695.38,4776.67,66.46,514.66,684.66,1.91,5.16,829,0,0.96,0,24361.14,0.97,1.04,4553.26
14.36,22.63,2,12.71,0.95,523.03,8.2,1374.11,4930.32,65.78,343.14,1335.81,1.97,5.04,818.01,0,0.95,0,25493.36,0.97,1.01,4667.14
13.47,21.88,1.96,13.51,1.02,533.36,8.78,696.39,4131.51,57.87,460.78,720.47,1.95,5.09,767.67,0,1.02,0,25858.76,0.98,0.96,4504.01
13.56,22.86,2.04,13.13,1.01,515.3,8.29,1434.88,3276.11,28.42,361.19,977.57,2.08,5.07,793.97,0,0.98,0,23905.44,1.05,1,4572.61
5.76,22.39,2.91,11.3,1.02,548.92,8.22,438.36,4217.15,53.11,498.48,426.09,2.05,4.96,807.33,0,0.96,0,24347.58,1.04,1,5677.8
20.44,23.22,1,8.15,11.58,617.44,8.18,446.9,4079.56,56.29,500.12,451.05,1.98,5.18,778.07,0,1.01,0,24252.01,1.04,1.01,5038.11
9.52,21.69,0,11.52,6.77,376.62,8.46,423.49,3969.95,53.87,499.8,457.31,2.04,4.8,818.41,0,1.03,0,24686.77,1.04,1.01,2327.96
14.26,23,2,13.07,0.95,515.85,8.29,162.32,5159.71,52.66,603.21,126.56,1.92,4.83,759.17,0,1.01,0,25929.32,0.97,0.96,5085.87
14.69,22.5,1.94,13.63,0.96,529.16,8.35,1346.65,5769.75,88.96,319.01,1665.53,1.98,4.91,809.11,0,1.02,0,24510.4,1.03,0.98,4866.89
9.22,18.17,0.95,12.19,0.99,341.75,7.41,451.59,3990.49,53.01,485.16,459.01,2.04,4.91,824.86,0,0.99,0,24204.39,0.98,0.99,2273.09
7.25,22.31,3.12,18.49,1.03,473.96,8.96,441.33,4251.01,53.57,494.21,424.89,1.94,5.07,824.38,0,1,0,25049.97,0.99,1.03,5045.18
14.64,22.98,1.94,12.44,0.97,507.19,8.73,977.23,5337.4,99.8,478.71,748.68,2,4.84,800.61,0,1.02,0,24371.73,1,0.95,4466.57
14.69,21.25,2.03,13.03,1.02,500.22,8.44,1128.7,4094.48,50.7,443.64,1158.05,2.03,5.16,753.19,0,0.95,0,23866.81,1.03,0.95,4860.61
13.84,21.6,2.88,10.75,0.97,520.88,8.26,462.78,3963.14,55.97,496.53,461.59,1.9,4.99,816.85,0,0.95,0,23886.6,0.98,1.03,5194.42
13.94,21.1,2,13.46,1.01,520.85,8.06,1366.72,4055.02,40.51,443.39,929.26,1.98,4.88,769.87,0,0.98,0,25856.46,0.99,0.96,4767.46
14.4,23.57,0,15.95,1.01,623.2,9.04,441.33,3926.89,54.9,492.34,452.79,2.09,4.9,805.03,0,0.95,0,24195.48,1.01,1.04,4367.39
13.53,22.11,1.95,13.35,0.98,509.41,8.31,333.84,4018.37,72.64,473.81,155.4,2.06,5.12,801.95,0,0.98,0,24217.83,1.05,0.97,4505.67
14.47,22.24,1.91,13.32,1.01,524.11,8.18,148.12,2417.63,67.39,678.17,117.22,1.92,5.25,787.41,0,0.98,0,23687.07,1.04,1,4916.37
11.11,21.93,1.03,15.44,1.01,641.81,7.91,427.43,3901.51,56.93,469.85,430.38,2.06,5.06,827.22,0,0.96,0,24060.92,0.96,0.95,4770.49
14.07,22.77,1.92,13.29,1,528.51,8.7,387.86,2772.13,38.11,516.52,438.73,2.03,4.76,770.77,0,0.96,0,25556.1,1.03,0.96,4771.74
22.63,21.31,0,6.28,0.97,530.43,8.21,452.22,4081.73,56.1,457.45,425.71,1.91,4.87,808.34,0,0.97,0,24052.89,1.03,0.98,3034.08
14.57,21.13,1.94,12.82,1.02,521.37,8.18,445.76,4518.47,105.29,390.94,324.53,2.07,4.81,820.61,0,0.99,0,25565.49,0.98,1.03,4471.84
14.19,21.31,2.02,13.15,1.03,516.92,8.63,57.84,2400.84,29.67,564.28,89.7,2.05,5.11,792,0,1.04,0,25953.22,0.95,1.01,4729.42
15.65,22.35,1,12.8,0.99,559.59,8.11,448.34,4136.43,56.25,460.65,455.03,2.08,5.02,779.32,0,1,0,25683.27,1.04,0.99,4579.13
13.82,22.18,1.98,13.56,1.03,495.27,8.41,152.58,2564.67,50.13,655.88,186.51,1.95,5.04,751.68,0,1.01,0,24781.95,0.97,0.97,4786.28
11.05,22.83,2.04,9.75,0.98,458.74,7.37,433.86,4038.44,57.91,495.82,442.29,2.08,5.2,752.02,0,1.04,0,25518.89,0.95,0.99,4151.17
13.88,22.14,2.07,13.14,0.95,504.18,8.01,441.02,5297.13,101.72,519.87,370.64,1.95,5.03,823.35,0,0.98,0,23953.4,1.04,1.04,4624.77
13.93,22.34,2.06,12.72,0.96,517.6,7.99,720.19,4314.86,45.82,494.74,830.13,1.93,5.03,770.41,0,1.04,0,23731.48,1.03,1.02,4410.73
14.11,23.09,1.99,12.49,1.04,524.34,8.74,795.74,2845.24,66.1,434.53,646.6,2.08,4.91,758.03,0,0.95,0,23965.62,1.03,0.99,4405.89
14.35,22.64,1.96,13.3,1.01,509.7,8.12,215.71,5249.45,75.53,483.78,112.68,1.92,5.12,767.31,0,1.01,0,25748.64,1.04,0.97,4389.25
20.64,22.29,1.03,15.37,12.14,857.47,7.57,444.91,3980.24,54.11,473.72,448.27,2.03,4.97,820.72,0,0.99,0,25765.73,1,1.03,7773.6
5.99,17.7,1.04,11.92,1.04,327.39,8.38,462.77,4047.3,57.49,481.86,458.65,1.94,5.08,781.31,0,0.95,0,24993.49,1.04,0.99,2095.56
7.32,22.73,2.97,22.95,0.97,611.99,8.05,457.47,4234.57,54.95,484.13,445.22,1.95,4.92,823.63,0,0.98,0,25852.25,1.01,0.97,6413.08
5.12,17.49,2.04,11.45,1.01,441.37,7.76,435.17,4142.19,55.22,474.99,432.39,2.06,5.08,761.65,0,1.03,0,25123.64,0.97,0.98,3145.39
13.7,22.75,2.05,12.38,0.97,495.48,8.63,892.11,4796.88,66.06,503.05,760.29,2.09,5.04,812.4,0,1.04,0,25212.18,1.03,0.99,4634.91
12.5,22.03,1.94,18.34,1,534.58,9.47,444.92,3969.58,56.87,475.52,465.28,2.06,5.06,771.12,0,0.99,0,24160.5,1.03,1.01,4929.24
22.84,22.89,3.1,6.89,0.98,495.16,7.81,460.22,4302.08,52.59,484.08,423.68,2.02,5.09,758.23,0,0.99,0,24418.21,0.98,1,5678.33
10.11,23.96,0.96,22.5,1.02,490.47,8.01,445.1,4059.15,57.82,485.39,434.26,1.95,5.04,781.19,0,1.04,0,25335.18,0.97,1.03,4400.11
9.76,16.82,1.05,7.33,0.97,254.09,8.32,425.78,4280.59,56.18,487.36,434.36,1.98,4.8,790.51,0,0.96,0,23614.88,1.02,0.99,1465.43
13.3,24.07,3.13,12.26,12.25,603.35,7.96,461.97,4088.91,52.77,486.33,438.4,1.91,4.88,789.5,0,1.01,0,25027.62,0.97,0.96,7370.41
13.91,22.95,2.03,13.15,1.02,537.35,8.42,1254.64,3653.9,40.57,378.02,1182.66,2.04,4.86,805.27,0,0.95,0,24290.28,0.96,1.01,5178.13
14.14,22.9,2,13.49,1.01,501.36,8.38,212.49,3083.42,47.36,553.28,210.57,2.07,5.13,762.87,0,1,0,23800.26,0.97,1.02,4332.96
21.02,21.95,1.97,18.36,1.01,650.4,9.07,446.49,3941.91,52.7,466.54,455.11,1.9,4.99,823.02,0,0.96,0,24676.97,0.99,1.02,6436.88
13.95,21.51,1.99,13.61,0.97,493.37,8.79,239.85,3750.75,53.43,510.78,339.52,2.09,5.07,797.69,0,1.03,0,25151.07,1.03,0.99,4130.77
13.45,21.7,1.91,12.65,1.04,516.22,8.81,39.72,4317.25,51.21,614.69,49.06,2,5.17,788.17,0,0.97,0,25693.62,1,1,4727.04
13.89,20.91,2.04,13.14,1.02,491.38,8,272.05,2639.97,38.36,491.41,312.98,1.92,5.13,809.01,0,0.95,0,24617.1,0.95,0.99,4643.73
17.62,21.21,1.02,8.74,0.98,444.65,9.05,431.45,4071.98,54.72,457.19,431.66,1.9,5.22,798.06,0,1.03,0,24754.91,0.97,1.05,3306.85
13.78,22.25,1,21.21,1.04,551.36,7.52,430.37,4040.99,56.34,501.01,429.61,1.95,4.84,783.39,0,0.99,0,24589.23,0.97,0.98,4351.28
14.25,22.49,2.02,13.52,0.97,524.68,8.06,1212.82,4660.15,66.02,441.42,1242.96,1.99,5.12,783.65,0,0.96,0,25689.64,0.96,1.05,4955.26
12.08,21.5,1.95,4.94,0.97,581.54,8.09,462.29,4113.9,53.8,479.04,433.01,1.99,5.09,820.77,0,1.04,0,23779.12,1.04,1,4360.81
14.45,21.54,1.98,13.26,0.97,493.95,8.31,1085.34,3748.44,33.96,288.96,986.51,1.99,5.22,804.46,0,1.05,0,24160.53,1.04,0.98,4342.83
19.75,21.76,2.04,16.14,0.96,549.61,8.98,421.73,4266.01,56.38,491.7,454.65,2.04,5.18,793.37,0,0.97,0,24541.52,0.97,0.98,5367.45
22.38,22.14,0,6.94,1.04,349.84,8.71,424.79,4245.94,55.01,469.28,450.99,2,5.18,813.78,0,1.01,0,25204.79,0.97,1.02,2194.6
14.67,21.18,2.03,12.97,0.98,497.91,8.13,118.19,4853.2,56.72,569.99,59.12,2.06,4.92,808.16,0,0.98,0,25883.27,1.04,1.01,4194.69
11.22,20.95,3.01,14.65,1,510.28,8.67,447.51,4039.42,54.3,490.16,436.35,2.02,4.88,753.93,0,0.96,0,24938.08,1.04,1.01,4959.61
14.17,20.97,1.95,13.44,1.02,537.36,8.61,454.88,4216.51,57.25,479.35,465.77,3.93,1.04,876.51,0,0.99,0,19947.4,1.01,0,5046.12
6,19.5,1.05,14.94,1,448.66,8.72,443.57,4155.41,56.37,485.57,443.65,2.04,4.84,801.47,0,1.05,0,25155.13,0.98,0.95,3115.05
6.28,19.04,1.91,9.94,1.01,486.66,8.27,449.6,4067.93,56.48,469.89,429.09,2.09,4.92,804.06,0,0.99,0,24599.48,1.02,1.03,3648.05
13.93,22.9,2,13.36,1,490.61,8.82,43.95,3775.15,46.58,572.42,47.96,1.99,4.95,802.34,0,0.99,0,23547.73,0.98,1.05,4156.38
20.08,21.5,2.98,18.18,1.03,589.39,9.47,431.38,4115.56,52.65,490.54,435.59,1.98,5.09,821.08,0,1.03,0,23837.28,1.02,0.95,6799.3
14.18,22.19,2.09,13.55,0.96,523.04,8.6,99.69,4458.2,71.63,578.19,113.2,2.06,5.23,768.32,0,0.97,0,23769.8,0.99,1.02,5062.88
13.4,20.9,1.97,13.47,0.98,523.45,8.74,208.44,5017.42,77.82,472.34,190.07,1.91,4.9,759.83,0,1.04,0,25837.37,1.04,0.96,4711.35
5.11,23.32,0,3.8,0.97,448.63,7.67,428.69,4166.1,55.22,497.41,460.3,2.01,4.82,825.05,0,0.96,0,25837.12,1.04,1,2051.3
17.43,22.4,1,16.71,1.03,649.73,8.17,427.36,4106.23,54.37,488.04,455.94,2.01,4.82,785.04,0,0.97,0,25527.35,0.99,1.04,5400.55
13.29,23.47,0.96,9.26,0.99,575.24,9.46,424.18,3978.44,55.37,504.24,464.66,1.93,5.12,802.49,0,1.03,0,23580.12,0.99,1.02,4203.42
13.31,22.1,2.06,13.54,1.01,494.95,8.59,373.18,4101.12,56.4,507.74,476.13,2.09,5.09,800.8,0,0.99,0,24313.84,1.03,0.97,4791.73
14.54,21.62,1.94,13.09,1.05,527.54,8.71,234.29,5163.62,74.01,471.48,223.46,1.92,4.9,783.85,0,1.01,0,23600.03,0.99,0.96,4965.79
13.56,21.35,1.97,13.65,1.03,506.03,8.19,866.02,4465.96,70.56,477.27,674.96,2.05,4.96,808.39,0,0.98,0,25065.53,0.98,0.96,4381.69
22.68,23.97,0,12.78,11.73,656.3,7.73,449.59,4065.4,54.82,489.4,450.7,2.1,5.17,828.84,0,1.02,0,25962.01,1.04,0.96,5486.13
14.65,22.88,1.94,12.71,0.97,521.36,8.36,415.15,4396.31,118.51,505.83,456.71,2.02,4.86,762.51,0,1.01,0,25336.39,1.02,0.98,4485.82
14,21.98,1.99,13.02,1.03,514.18,8.19,591.63,3971.89,44.39,391.81,875.93,2.01,4.76,809.74,0,0.97,0,25557.5,0.96,1.03,4374.22
10.46,17.72,0.96,10.28,1,480.53,7.63,421.18,4143.46,57.81,471.1,443.02,2.04,4.75,793.41,0,1.02,0,24062.8,1.03,0.95,3095.4
9.05,19.65,1.01,2.93,1.04,407.46,7.84,453.08,3947.96,55.15,468.29,451.86,2.06,4.87,810.68,0,1.03,0,24260.25,0.95,0.97,2424.64
19.13,23.11,1.9,5.91,0.98,618.41,8.25,442.46,4190.29,53.05,471.3,449.52,2.07,5.13,824.15,0,1.05,0,25082.33,1.04,1.01,4894.6
13.98,21.26,1.98,13.22,1.04,519.45,8.17,1069,2950.17,39.65,367.6,823.93,2.06,4.93,829.04,0,1.03,0,23508.62,0.96,0.95,4361.6
16.28,21.43,2.87,12.16,1.04,633.11,8.39,428.97,4008.91,54.45,461.43,445.59,1.96,5.12,775.62,0,1.01,0,25772.59,1.04,1.04,6507.31
9.42,22.69,3.07,18.62,1.01,682.14,7.96,453.96,4234.54,53.24,457.71,467.15,2.05,4.99,796.49,0,0.97,0,23807.78,0.99,1.02,7535.32
13.97,22.38,1.97,12.7,0.98,494.41,8.74,164.79,2898.49,47.8,391.92,228.23,2.09,4.93,815.19,0,1.01,0,25683.95,0.96,1.01,4651.13
11.84,24.06,1.03,4.87,1.03,503.84,8.46,430.17,4176.26,56.9,470.39,467.11,2,4.83,772.47,0,0.98,0,25033.72,0.99,0.99,3581.37
14.52,21.38,2.01,12.85,1,504.53,8.58,41.97,4668.48,115.7,544.09,28.22,1.96,4.79,822.8,0,1.03,0,25095.47,0.97,1.02,4770.25
14.16,21.66,2.03,12.74,0.99,504.08,8.6,724,3920.91,69.62,483.09,407.55,1.95,4.9,800.66,0,1.04,0,24746.77,0.99,1.04,4344.5
13.78,20.92,2.09,12.51,1.04,535.21,8.2,267.59,2693.18,43.75,532.18,304.33,1.96,5.1,778.37,0,0.99,0,23554.66,1.02,0.96,4585.32
19.05,23.49,1.91,11.47,0.96,603.31,8.92,446.91,4101.02,56.99,480.66,426.46,1.93,5.12,827.36,0,1,0,23809.07,1.02,1,6007.5
13.75,21.58,1.98,13.02,1.04,491.29,8.42,327.98,4542.2,75.24,542.45,244.22,2.01,4.94,751.1,0,0.99,0,24226.12,1.04,1.02,4554.07
14.54,22.85,1.95,12.68,0.99,530.59,8.28,1388.72,3547.38,42.15,325.6,1184.96,2.04,4.99,750.5,0,0.98,0,23883.73,1.04,1.02,5062.85
8.12,23.07,0,22.04,0.98,514.22,8.85,460.22,4302.9,56.06,497.45,462.52,2.04,5.08,757.35,0,0.98,0,25168.7,1.05,1.01,3553.85
17.32,21.52,0,13.86,1,617.36,9.45,453.06,4307.75,54.02,470,464.24,1.91,5.24,766.13,0,1.05,0,24487.22,0.99,1.01,3774.67
14.54,23.04,2.08,13.55,1,539.77,8.2,1013.3,4434.32,53.78,496.85,845.71,2.07,5.04,780,0,1.03,0,24389.54,1.01,0.98,5285.98
13.88,22.71,1.95,12.71,0.98,513.18,8.07,360.91,4863.85,52.47,500.74,556.75,2.02,5.17,816.16,0,0.96,0,25317.15,1.05,0.98,4342.41
20.66,22.26,0,20.27,0.98,683.4,9.44,451.04,4236.25,57.62,461.24,428.34,2,5.12,791.12,0,1,0,24271.64,0.96,0.96,4867.23
14.58,21.27,2.03,13.17,1.01,523.18,8.07,437.25,4187.47,57.39,484.51,428.19,2.96,4.99,599.34,1.04,1.02,0,37911.6,0,1.01,4975.41
14.2,21.66,2.05,13,0.97,517.93,8.4,50.18,4225.18,54.34,468.28,17.79,1.92,4.85,812.95,0,1.04,0,24603.61,0.96,1.04,4530.78
14.64,23.23,3.14,21.15,1.03,753.85,9.27,448.85,4290.73,57.65,503.96,431.52,2.08,4.91,760.08,0,0.99,0,24702.78,1,1,9624.84
4.76,18.86,2.01,14.63,6.74,391.06,8.5,446.53,4033.24,56.22,462.89,422.94,1.97,5.13,767.96,0,1.03,0,25976.77,0.95,0.96,3579.2
14.25,20.96,1.91,12.9,0.97,511.95,8.48,319.69,3767.12,56.68,465.56,317.31,1.9,5.16,827.68,0,1.02,0,24857.07,0.98,1.01,4770.23
18.18,22.26,0.98,4.08,0.98,304.09,8.64,463.64,4074.44,54.8,461.96,466.01,1.92,4.91,766.77,0,0.95,0,24094.5,1.04,0.98,2100.83
14.38,22.44,3.08,8.12,0.97,612.43,8.82,427.82,4042.75,54.51,475.76,456.04,1.99,4.99,757.63,0,0.96,0,25271.29,1.01,0.98,6311.42
13.74,22.42,2.09,13.27,1.01,512.17,8.23,115.41,2940.44,54.26,623.63,154.81,1.96,5.15,770.4,0,1.05,0,24482.88,1.02,1.03,4847.52
16.28,21.44,2.1,13.95,0.98,520.65,9.33,435.67,4078.98,55.77,462.06,459.13,2.08,4.89,800.87,0,1.03,0,25221.89,1.01,1.04,5235.96
18.21,23.12,0.99,9.64,1.01,433.36,8.82,427.21,4123.3,56,458.79,453.16,1.94,5.01,772.21,0,1.02,0,24440.07,1.01,0.99,3477.68
7.95,17.55,2.02,12.87,1.04,380.77,8.84,459.79,4133.64,55.15,480.57,442.14,2.02,4.81,788.99,0,1.03,0,23701.67,1,1.02,3119.16
14.6,22.85,2.05,13.33,0.98,535.68,8.62,111.64,3887.95,47.42,445.56,168.87,2.05,4.83,766.26,0,0.97,0,25966.32,1.04,0.96,5162.94
12.3,22.9,1.05,16.81,1,666.57,7.08,460.2,4224.25,54.29,460.52,435.51,1.96,4.76,797.55,0,1.04,0,23601.61,1.04,1.02,4957.42
12.34,21.16,1.97,17.27,0.95,598.1,9.29,454.28,4298.14,54.56,503.85,457.63,1.92,5.2,797.39,0,1.01,0,23803.58,0.97,0.96,5251.81
17.71,22.66,1.03,10.47,12.12,562.78,7.74,434.49,4054.43,53.65,479.01,445.09,2,4.93,781.32,0,1.02,0,25363.95,0.98,0.99,5012.15
13.71,21.29,2.08,13.46,0.96,489.42,8.17,745.93,4330.36,58.12,524.59,290.72,1.94,5.22,798.74,0,0.95,0,25191.97,0.98,1.01,4561.2
6.22,23.68,2.94,10.01,1.01,396.22,8.71,424.9,4265.22,53.16,492.71,430.57,2.04,5.13,753.42,0,1,0,24249.08,1.01,0.99,4038.32
12.86,23.02,0.95,4.18,1.03,532.12,9.01,423.12,4050.24,56.22,462.32,459.2,2.07,4.84,795.61,0,0.98,0,23949.45,1.04,1.03,3312.35
19.25,22.12,3.07,4.75,12.04,503.17,7.93,425.98,4212.66,55.39,473.45,429.05,2.07,5.12,787.44,0,1.03,0,25882.37,1,1.03,5559.76
20.53,21.96,2.08,13.05,1.03,605.16,8.4,460.63,4220.93,53.46,457.98,424.93,2.05,4.98,791.72,0,0.97,0,25669.84,1.01,1.04,5622.33
7.26,23.87,0.96,11.47,6.75,587.94,8.39,425.85,4018.84,53.68,489.81,453.16,1.94,5.1,791.09,0,1,0,24819.7,1.04,1.02,4157.44
13.89,22.72,1.99,13.3,1,498.41,8.17,619.69,2901.84,46.6,420.71,656.09,1.97,4.76,792.29,0,0.99,0,25062.83,1.01,0.99,4360.43
9.68,21.36,3.05,9.41,1,466.45,7.58,425.39,4027.5,57.31,501.08,424.57,2.09,5.01,789.64,0,1.03,0,24713.74,1.01,1.01,4291.03
14.14,21.29,2.05,12.87,1.05,530.22,8.29,569.11,4225.82,65.51,547.69,589.8,1.9,4.81,751.25,0,0.98,0,25284.55,0.98,1,4711.16
14.14,22.27,2.06,12.79,1.03,536.19,8.52,236.07,4522.49,66.99,442.1,227.65,2.08,4.91,816.1,0,1.03,0,24371.96,1.04,0.96,4833.33
13.69,21.94,2.07,12.36,0.98,512.22,8.62,423.41,4207.56,53.07,472.62,458.63,1.96,7.17,800.79,0,0.99,0,36949.98,2.09,1,4317.12
14.58,22.24,2.05,13.45,1,507.72,8.15,109.5,4864.51,60.94,597.13,121.01,1.93,5.14,751.23,0,1.04,0,23775.78,1.03,0.97,4930.27
6.76,19.2,2.04,15.43,7.2,510.89,7.75,432.12,4156.6,57.55,503.84,449.47,1.95,4.88,813.82,0,0.97,0,23995.4,0.97,0.95,4304.27
20.25,23.46,1.01,21.92,1.02,625.98,7.34,454.27,4108.76,53.06,498.65,431.28,1.97,4.88,758.73,0,0.96,0,25408.03,0.97,1.01,5748
13.99,21.12,2.01,12.76,0.96,532.87,8.68,520.69,4231.93,67.93,455.4,479.79,2.07,5.07,752.34,0,1.04,0,24703.11,0.99,1.04,4513.22
13.54,20.92,2.09,13.44,0.97,493.11,8.52,613.45,3608.62,62.72,512.09,632.2,2,4.9,780.62,0,1.03,0,25691.26,1.04,0.97,4600.49
19.46,21.1,1.03,6.26,12.22,474.26,8.05,443.24,4189.73,56.08,501.09,457.3,1.97,5,815.49,0,0.98,0,24766.92,0.98,1,3728.19
21.06,22.39,2.02,15.94,1.05,500.75,7.63,436.21,3924.21,53.63,491.39,438.29,2.02,5.22,829.16,0,1.05,0,25392.44,0.95,0.96,4948.52
17.28,21.86,1.02,4.85,11.79,682.41,7.74,445.37,4093.47,57.98,473.49,430.85,2.07,5,787.2,0,0.99,0,24707.06,0.97,0.97,5093.67
16.46,23.37,1.04,19.02,0.99,686.46,8.19,431.54,4070.53,57.71,487.03,463.91,2.05,5.01,798.16,0,1.04,0,25915.6,1.02,0.98,6265.42
24.13,22.02,0,16.91,0.95,672.5,7.96,445.36,3988.57,57.35,471.65,455.56,2.08,5.08,761.16,0,0.96,0,24461.04,1.02,1,5039.32
15.9,23.64,2,3.01,1.04,515.92,7.56,461.98,4147.15,54.63,482.54,445.45,2.03,5.24,752.39,0,1.04,0,24601.67,0.95,0.98,4294.84
19.41,23.04,3.01,17.49,1.04,670.71,8.63,423.64,3902.51,57.33,490.39,462.66,1.95,5.2,779.79,0,0.98,0,24619.01,0.99,0.97,8329
10.69,22.41,1.04,2.95,1.02,361.59,8.97,451.24,4297.53,56.33,496.18,460.5,2.03,5.23,814.93,0,1.04,0,24724.67,0.98,1.04,2386.75
15.03,22.91,1.03,15.16,0.96,484.24,7.51,436.44,4030.09,54.45,466.45,465.58,1.97,4.84,760.17,0,0.99,0,23996.77,0.96,0.96,3632.18
18.74,23.72,1.02,11.89,0.97,532.72,8.58,431.55,3999.31,54.45,499.73,442.76,1.97,4.83,805.37,0,0.97,0,24087.4,1.03,0.95,4546.62
7.73,21.41,2.98,6.09,1.01,468.66,8.43,423.76,4014.23,56.68,493.43,428.7,2.03,4.76,770.32,0,1.02,0,24862.04,1.04,0.96,3928.61
14.32,23.08,1.92,13.55,0.97,502.67,8.73,1344.35,3215.21,33.66,364.24,1211.91,2.07,5.16,776.25,0,0.99,0,24325.38,0.96,0.97,4544.31
14.13,21.52,1.97,13.42,0.99,505.92,8.54,999.19,4740.6,54.32,464.65,859.7,1.93,5.08,797.98,0,1.04,0,24874.64,1.04,0.98,4348.42
7.05,23.48,2.89,15.57,1.04,536.71,7.89,454.73,4134.2,54.07,484.13,462.78,2.03,4.77,774.22,0,1.02,0,25014.94,0.96,1.02,5765.89
14.02,20.91,2.07,12.51,1.01,531.2,8.66,1377.29,4775.81,77.59,377.61,1233.03,1.96,5.08,815.48,0,0.99,0,25734.37,0.99,1.04,4594.54
19.25,22.79,2.09,19.42,1,702.15,7.55,462.43,4259.05,54.31,502.53,423.34,2.04,5.08,769.16,0,0.96,0,24295.26,1.05,1.02,7054.81
13.5,23.93,0,9.19,0.98,569.01,8.13,440.88,4163.29,52.58,488.68,440.94,1.95,4.95,789.47,0,0.98,0,23764.1,0.99,1.01,3263.52
11.9,20.93,2.01,5.14,0.98,600.66,7.49,441.59,4065.36,52.98,462.87,461,2.05,4.77,772.49,0,0.99,0,25888.39,0.96,0.98,4710.08
14.54,21.87,2,12.38,0.96,489.79,8.27,431.52,4194.15,91.31,480.35,563.49,2.06,5.24,758.74,0,1.05,0,25725.08,1.03,1.03,4108.06
20.56,21.69,1.99,20.23,1,530.98,8.5,434.46,4272.41,54.67,474.23,449.97,2.04,4.97,817.52,0,1,0,25371.76,0.97,1.05,5672.82
15.08,21.52,3.09,21.93,1.02,508.3,8.65,452.36,4284.23,57.72,494.9,430.5,2.01,5.11,779.82,0,1.03,0,23781.15,1,1.02,6017.06
19.39,21.54,0,20.52,11.92,684.03,8.67,463.43,3937.47,53.97,494.47,436.07,1.95,4.82,805.36,0,1.05,0,24897.18,0.97,0.97,5572.62
